Temp_min_mean,Temp_min_std,Temp_min_min,Temp_min_25%,Temp_min_50%,Temp_min_75%,Temp_min_max,Temp_max_mean,Temp_max_std,Temp_max_min,Temp_max_25%,Temp_max_50%,Temp_max_75%,Temp_max_max,PLV_mean,PLV_std,PLV_min,PLV_25%,PLV_50%,PLV_75%,PLV_max,EVA_mean,EVA_std,EVA_min,EVA_25%,EVA_50%,EVA_75%,EVA_max,APP
20.7,0.9899494936611655,20.0,20.35,20.7,21.049999999999997,21.4,25.9,0.8485281374238565,25.3,25.6,25.9,26.2,26.5,0.25,0.21213203435596428,0.1,0.17500000000000002,0.25,0.32500000000000007,0.4,2.05,0.919238815542512,1.4,1.7249999999999999,2.05,2.3750000000000004,2.7,0.005
24.7,1.9652638340511879,24.7,24.7,24.7,24.7,24.7,29.0,1.5153262423146363,29.0,29.0,29.0,29.0,29.0,0.5,9.316820600815523,0.5,0.5,0.5,0.5,0.5,5.0,1.0968007006542155,5.0,5.0,5.0,5.0,5.0,0.026
21.049999999999997,2.9405781744412103,17.9,18.725,20.45,23.6,24.7,28.08333333333333,2.1821243472054164,25.1,26.4,28.75,29.674999999999997,30.3,13.700000000000001,18.421509167275083,0.0,1.1,3.35,27.875000000000004,39.1,3.1999999999999997,1.2743625857659193,1.9,2.2750000000000004,2.8,4.15,5.0,0.524
18.083333333333332,2.069621543503385,14.9,17.299999999999997,17.7,18.875,22.8,22.78333333333333,1.4855873239125654,20.5,22.275,22.85,23.325000000000003,26.3,6.708333333333333,6.720992666581509,0.1,2.1999999999999997,4.15,11.25,21.9,2.5416666666666665,0.9839238083337859,1.4,2.1,2.3,2.65,5.2,6.934
13.046153846153846,2.8271349999057893,9.0,11.0,12.8,14.7,18.7,19.30769230769231,2.691487054418535,16.5,17.5,18.2,19.9,24.2,4.407692307692308,6.339487563210654,0.1,0.2,0.9,7.2,21.9,2.769230769230769,1.0003204614727352,1.5,2.1,2.6,3.2,4.9,0.6490000000000001
9.55,1.7219175357722567,7.7,8.299999999999999,9.05,10.0,12.5,15.76,2.130310358192492,12.4,14.75,16.0,16.875,19.5,3.55,2.6277366686941828,0.0,2.1,3.1500000000000004,5.35,7.7,2.34,1.058510483861376,1.1,1.575,2.3,2.475,4.8,0.274
9.299999999999999,1.5517731793016656,7.2,8.0,9.8,10.5,11.5,15.463636363636363,1.303282568956347,13.5,14.8,15.5,15.850000000000001,18.0,5.536363636363637,6.559462283948697,0.1,0.6,3.0,8.8,20.0,2.1363636363636362,1.102064178959399,0.8,1.4,2.0,2.5,4.8,1.1549999999999998
8.623076923076924,1.5906779718901023,6.4,7.5,8.2,9.6,12.7,13.76923076923077,1.3040862799834316,11.9,12.8,13.8,14.5,16.5,9.923076923076923,8.219707400120138,0.9,2.7,9.5,12.7,26.0,2.569230769230769,1.231113733836572,0.6,1.8,2.3,3.2,5.2,8.504000000000001
9.3,1.6064229167790574,9.3,9.3,9.3,9.3,9.3,18.0,2.0663829657963713,18.0,18.0,18.0,18.0,18.0,1.2,5.1409765277165445,1.2,1.2,1.2,1.2,1.2,1.1,1.748347353157593,1.1,1.1,1.1,1.1,1.1,0.046
10.285714285714286,1.6221678616680122,8.5,9.149999999999999,10.1,10.95,13.2,18.085714285714285,2.8286796516093107,14.0,16.8,17.1,20.049999999999997,21.8,1.657142857142857,2.062245655312951,0.1,0.7,1.1,1.4,6.2,3.857142857142857,2.265580972478614,1.5,2.1,3.5,5.35,7.1,0.08999999999999998
13.325,2.934138147168034,9.0,12.75,14.55,15.125,15.2,20.675,1.1757976016304836,19.8,20.025000000000002,20.25,20.9,22.4,3.8,6.219860662962368,0.3,0.37500000000000006,0.8999999999999999,4.324999999999999,13.1,2.925,0.9535023160258534,1.8,2.325,3.0,3.6,3.9,0.136
15.65,1.9091883092036779,14.3,14.975000000000001,15.65,16.325,17.0,21.65,4.45477272147525,18.5,20.075,21.65,23.225,24.8,7.05,8.555992052357224,1.0,4.025,7.05,10.075,13.1,3.5,3.676955262170047,0.9,2.2,3.5,4.799999999999999,6.1,0.082
22.7,2.6013333567829253,22.7,22.7,22.7,22.7,22.7,29.4,3.5655754355697282,29.4,29.4,29.4,29.4,29.4,0.6,5.257409115737865,0.6,0.6,0.6,0.6,0.6,2.6,2.8140543835755696,2.6,2.6,2.6,2.6,2.6,0.004
20.580000000000002,3.2934784043621725,16.6,17.9,21.3,22.5,24.6,26.159999999999997,2.676378149664206,23.1,23.4,27.8,27.9,28.6,1.58,1.9588261791185049,0.1,0.2,1.1,1.6,4.9,3.6799999999999997,1.9511535049810922,1.7,2.0,3.3,5.4,6.0,0.0
18.069230769230767,1.7494687838429765,15.8,16.8,17.7,18.9,21.7,23.884615384615383,2.39751473886542,20.4,22.5,24.0,24.8,29.4,8.099999999999998,18.25970061821022,0.0,0.3,1.4,6.0,67.4,2.7076923076923074,1.3009365462757583,0.9,2.2,2.4,2.9,5.5,1.5079999999999996
15.72857142857143,2.4376999307504916,12.6,14.55,15.2,16.4,20.4,21.542857142857144,1.3782321319443291,20.2,20.549999999999997,21.0,22.25,24.0,3.585714285714286,5.616472371939696,0.0,0.25,0.6,5.25,13.5,2.5142857142857147,1.1639423975274312,1.3,1.75,2.1,3.0,4.7,0.508
10.491666666666665,2.4740317971548653,6.6,8.575,10.7,11.849999999999998,14.2,16.758333333333336,2.365839590863457,14.0,14.3,16.6,19.224999999999998,19.8,3.516666666666667,4.440277086631037,0.2,0.45,1.2,4.625,13.9,2.3249999999999997,0.7569376100145542,1.1,1.8749999999999998,2.2,2.8,3.9,0.147
7.0588235294117645,3.1751100027261674,2.8,4.5,7.0,9.5,12.2,12.658823529411766,3.795730961147242,8.2,10.6,11.7,14.2,23.7,6.547058823529412,7.069398634878608,0.0,0.5,6.8,11.2,26.2,2.9058823529411764,1.261680718444297,0.9,1.8,3.0,3.5,5.1,2.311
10.200000000000001,0.5291502622129183,9.6,10.0,10.4,10.5,10.6,17.900000000000002,2.264950330581225,15.5,16.85,18.2,19.1,20.0,0.06666666666666667,0.05773502691896258,0.0,0.05,0.1,0.1,0.1,2.966666666666667,0.9237604307034013,1.9,2.7,3.5,3.5,3.5,0.068
8.915384615384616,2.1690420903577667,5.4,8.0,8.6,10.0,14.0,15.87692307692308,2.0232621539458853,13.3,14.4,15.5,16.3,20.5,10.26153846153846,23.712181765973455,0.1,0.8,1.7,8.0,87.3,3.9538461538461536,2.129403431564572,1.0,2.5,3.3,5.7,7.7,0.36399999999999993
11.6,2.1746473068272265,7.1,10.325000000000001,11.5,13.225,14.7,18.48333333333333,1.3920771486806285,16.4,17.65,17.85,19.25,21.3,3.3416666666666663,5.18239297715804,0.2,0.49999999999999994,1.15,3.425,17.6,2.8166666666666664,1.03206177874753,1.3,2.3,2.6,3.2500000000000004,4.9,0.084
16.9,1.8888326469169092,16.9,16.9,16.9,16.9,16.9,23.5,1.793649616558822,23.5,23.5,23.5,23.5,23.5,0.3,3.478890129425906,0.3,0.3,0.3,0.3,0.3,2.6,1.0861186019233338,2.6,2.6,2.6,2.6,2.6,0.0
19.28333333333333,1.6030179870065921,16.6,19.075,19.450000000000003,19.6,21.6,26.650000000000002,2.195222084437016,23.6,25.475,26.75,27.5,30.0,1.2,1.7753872816937717,0.1,0.3,0.35,1.15,4.7,3.5,1.1401754250991378,2.0,2.725,3.55,4.1499999999999995,5.1,0.026
22.53333333333333,1.8370265830049017,20.3,21.200000000000003,22.45,23.775,25.0,29.983333333333334,1.1973582031567107,28.4,28.975,30.450000000000003,30.95,31.0,0.5000000000000001,0.21908902300206645,0.2,0.35,0.55,0.6,0.8,3.8333333333333335,1.7466157753400338,2.1,2.375,3.5,5.15,6.2,0.029
21.827272727272728,2.1066992709406387,18.9,19.5,22.5,23.6,24.2,27.75454545454545,2.928946444154839,23.5,25.8,27.5,29.950000000000003,32.7,5.009090909090909,7.093300296118097,0.1,0.8,2.3,5.4,23.7,2.9272727272727277,0.965495633434879,1.6,2.35,2.8,3.15,4.7,0.165
17.5875,2.279998433583422,15.0,15.924999999999999,17.2,19.174999999999997,20.7,23.35,1.5802350638885518,21.3,22.625,23.3,23.625000000000004,26.7,33.6125,61.399917112554576,0.1,1.15,3.3,27.775000000000002,169.9,2.325,0.7265377779972235,1.0,1.8749999999999998,2.45,2.8499999999999996,3.2,2.958
12.470588235294118,2.1215456352275206,7.1,11.8,12.6,13.9,15.4,18.741176470588236,2.0143419594030614,15.8,16.8,18.3,20.5,22.8,5.935294117647058,12.667080424098845,0.1,0.7,1.6,6.5,53.3,3.0823529411764703,1.371238169555916,1.0,2.0,2.9,3.7,5.3,0.641
11.666666666666666,1.478287297291475,8.6,10.8,11.2,12.6,14.3,17.67142857142857,1.3925310973701295,16.0,16.6,17.5,18.0,21.7,4.680952380952381,6.999972789062758,0.1,0.4,1.2,5.4,23.4,1.9666666666666672,0.8469553313683864,1.1,1.5,1.6,2.2,4.5,1.6220000000000003
11.229411764705883,2.2109852741149,5.6,9.6,11.8,12.4,14.7,16.794117647058822,1.5722080763353552,13.4,15.8,17.0,17.6,19.1,5.047058823529412,7.766443655806919,0.0,0.7,2.7,5.6,32.2,2.3000000000000003,0.6680194607943695,1.3,1.8,2.2,2.8,3.3,1.596
8.799999999999999,2.360084744241189,4.4,7.65,8.5,10.1,12.6,14.13684210526316,1.596597258865724,10.9,13.2,14.5,15.0,16.9,12.889473684210527,16.173500093151077,0.1,1.75,6.2,17.2,51.1,2.452631578947368,0.9822697191553807,1.1,1.6,2.3,3.4000000000000004,4.1,40.182
10.594117647058823,2.4946118406064937,6.6,8.6,10.2,12.5,14.6,16.352941176470587,3.1518085377800995,11.8,14.2,15.7,17.0,23.2,4.8882352941176475,8.025730679581546,0.1,0.9,2.5,4.7,32.3,2.217647058823529,0.8589494267109437,1.0,1.4,2.1,2.7,3.7,14.47
12.9,2.1464558526260746,8.6,11.549999999999999,12.95,14.575,16.0,18.833333333333332,1.6098183597894367,16.7,17.275,19.05,19.674999999999997,21.5,5.458333333333333,8.230040133927696,0.2,0.6,1.25,5.300000000000001,22.0,2.5083333333333333,1.1220584438945913,1.3,1.725,2.3,3.0,4.9,0.23099999999999998
15.114285714285716,1.5410262505103232,13.2,14.350000000000001,14.8,15.55,18.0,21.414285714285715,0.7033931367037255,20.4,20.95,21.7,21.9,22.1,8.728571428571428,18.334549743195613,0.1,0.25,1.3,4.65,49.9,2.185714285714286,0.839500985563391,1.2,1.45,2.3,2.85,3.2,0.6920000000000001
18.35,1.946792233393178,15.5,18.125,19.0,19.225,19.9,23.975,1.5861378670636845,22.3,23.2,23.75,24.525,26.1,9.325,15.225937300102961,0.1,0.7000000000000001,2.6,11.225,32.0,3.8,1.7146428199482249,1.4,3.275,4.2,4.725,5.4,0.071
20.3,1.6970562748477132,19.1,19.700000000000003,20.3,20.9,21.5,28.9,0.141421356237309,28.8,28.85,28.9,28.95,29.0,0.3,0.282842712474619,0.1,0.2,0.3,0.4,0.5,3.9000000000000004,1.1313708498984762,3.1,3.5,3.9000000000000004,4.300000000000001,4.7,0.0
23.433333333333337,1.6653327995729061,22.1,22.5,22.9,24.1,25.3,29.0,1.4798648586948735,27.3,28.5,29.7,29.85,30.0,2.733333333333333,1.2055427546683415,1.6,2.1,2.6,3.3,4.0,3.3666666666666667,0.6658328118479392,2.8,3.0,3.2,3.65,4.1,0.0
18.060000000000002,1.6056151469141042,15.8,17.2,18.2,19.5,19.6,25.44,2.1431285542402723,22.5,24.0,26.0,27.2,27.5,6.720000000000001,6.080871648045204,0.4,1.1,6.4,12.1,13.6,3.6799999999999997,0.593295878967653,2.9,3.4,3.7,3.9,4.5,0.062
15.959999999999999,2.1077634275854265,13.0,14.475000000000001,15.75,17.05,20.0,22.04,2.0554534509175557,18.0,21.299999999999997,22.0,22.675,25.3,20.99,56.0004057524983,0.1,0.375,2.6,3.8249999999999997,179.8,2.87,0.8246884933786278,1.6,2.4,2.85,3.075,4.2,2.5539999999999994
11.98,3.207560512982482,8.2,9.975000000000001,11.55,12.924999999999999,19.4,18.689999999999998,2.6668541600753333,14.7,16.6,19.4,20.775000000000002,22.0,1.25,1.5174906186786716,0.1,0.22500000000000003,0.5,1.3749999999999998,4.0,3.3600000000000003,1.2038826077875424,0.7,2.8500000000000005,3.55,4.175,4.9,1.1200000000000003
12.0,3.554433850840384,3.6,10.55,12.6,14.2,16.6,16.89090909090909,3.4139286886092233,8.5,15.95,18.1,18.65,21.5,3.5090909090909093,5.3036693987190695,0.1,0.8,1.9,2.9000000000000004,18.2,2.3909090909090907,1.164864408808635,0.9,1.4,2.3,2.95,5.1,2.058
10.266666666666666,1.846536479384301,7.0,9.024999999999999,10.35,11.075000000000001,13.6,15.883333333333333,1.1296285256935599,14.0,15.375,15.649999999999999,16.45,18.4,4.883333333333333,8.853949640833985,0.0,0.35000000000000003,1.0,5.175,31.1,1.9249999999999998,0.681075352926265,0.9,1.3749999999999998,1.8,2.5,3.0,1.2479999999999998
9.1125,1.6565346790384872,6.3,8.325000000000001,9.05,9.950000000000001,11.8,16.0,1.4570027943889274,14.5,15.375,15.6,16.224999999999998,19.3,3.4499999999999997,4.557881713503074,0.1,0.37500000000000006,1.1,4.95,12.0,2.1875,1.1861552536300994,1.0,1.1749999999999998,1.7999999999999998,3.1750000000000003,4.1,0.197
10.3625,2.192804792302055,7.4,8.649999999999999,10.2,11.8,13.5,17.712500000000002,1.28445374715146,15.3,17.275,17.950000000000003,18.5,19.4,0.975,1.0402609562714815,0.1,0.24999999999999997,0.55,1.525,3.1,3.4625,0.8863045268335902,2.4,2.6,3.4,4.324999999999999,4.6,0.056
11.59,3.202932683928555,7.3,8.225,13.25,13.9,15.7,18.56,2.8469086548199765,13.6,16.325,19.35,20.4,22.2,4.08,3.829360259886761,0.1,0.25,4.65,6.050000000000001,11.1,3.21,1.3947919000497688,0.7,2.25,3.4,4.225,5.1,0.22200000000000003
17.366666666666667,1.871719352182194,16.0,16.3,16.6,18.05,19.5,22.599999999999998,1.2165525060596438,21.8,21.9,22.0,23.0,24.0,1.8333333333333333,2.5813433195399123,0.1,0.35,0.6,2.6999999999999997,4.8,3.233333333333333,0.40414518843273817,2.8,3.05,3.3,3.45,3.6,0.001
19.96666666666667,2.3072349974229622,18.3,18.65,19.0,20.8,22.6,26.7,4.471017781221631,22.0,24.6,27.2,29.049999999999997,30.9,0.5333333333333333,0.3055050463303894,0.2,0.4,0.6,0.7,0.8,3.2999999999999994,1.4106735979665883,2.0,2.55,3.1,3.95,4.8,0.014
23.98,1.900526242912736,20.7,24.1,24.7,24.9,25.5,29.7,0.7648529270389169,28.6,29.5,29.7,30.0,30.7,2.32,2.083746625672133,0.0,0.1,3.5,3.9,4.1,3.8800000000000003,1.2557866060760483,2.8,3.1,3.2,4.5,5.8,0.041
20.42,1.655160280926157,17.8,19.625,20.4,21.85,22.6,27.170000000000005,1.5734251385644844,24.3,26.075,27.4,28.599999999999998,28.8,6.290000000000001,5.845121422557828,0.0,1.05,5.8,9.299999999999999,16.0,2.5999999999999996,1.5698549119088823,1.1,1.6250000000000002,2.15,3.1250000000000004,6.5,1.067
17.03529411764706,3.0499879459742516,12.1,14.7,16.2,18.5,24.2,23.935294117647057,3.210518100025016,17.0,21.6,24.5,26.1,29.1,3.605882352941176,5.521828341708399,0.1,0.5,1.4,3.5,21.1,2.5882352941176467,1.1005012227055773,0.9,1.8,2.3,3.2,4.8,0.523
13.193333333333333,2.3217809256402004,9.3,11.8,13.2,14.5,18.5,19.793333333333333,2.727234776070722,15.7,18.35,19.4,20.7,26.2,5.986666666666666,8.792437226443665,0.1,1.05,2.8,7.699999999999999,34.6,2.26,0.9325847337986428,1.0,1.4500000000000002,2.3,2.85,4.1,1.2360000000000002
11.088235294117647,1.5644017838063438,8.5,10.0,11.1,12.0,14.1,17.01176470588235,1.5251566939749077,15.1,15.8,16.5,18.1,19.8,4.294117647058823,5.596256627004709,0.1,0.4,1.8,5.1,17.8,2.6411764705882352,0.7929839401978862,1.4,2.1,2.8,3.1,4.5,1.542
9.423529411764704,2.2829611833550483,6.0,7.6,9.6,11.0,13.6,15.664705882352942,1.1005346294361824,13.7,14.8,15.7,16.5,17.1,6.258823529411765,9.71429737703205,0.1,0.3,1.1,6.2,34.0,2.211764705882353,1.0641207361838556,1.1,1.6,2.0,2.5,5.7,1.195
7.8,1.9882991056008983,5.2,6.7749999999999995,8.25,9.274999999999999,9.5,16.0,2.715388247255507,12.9,14.85,15.8,16.950000000000003,19.5,0.85,0.5686240703077327,0.5,0.575,0.6,0.875,1.7,2.475,0.17078251276599346,2.3,2.375,2.45,2.55,2.7,0.117
10.81111111111111,2.8716042748107045,7.4,8.0,10.1,13.3,14.5,16.055555555555557,2.450056688686565,13.1,13.8,16.4,17.0,19.7,7.58888888888889,11.150049825499039,0.0,0.6,3.9,6.2,34.6,3.7333333333333334,2.210769096943414,0.2,3.1,3.9,5.0,7.5,0.518
13.6125,2.0095752927280075,10.6,12.375,13.3,15.075000000000001,16.7,19.5,2.3445986558775593,16.3,17.924999999999997,19.85,21.0,22.7,7.887499999999999,14.242635941827219,0.2,0.27499999999999997,2.15,6.824999999999999,42.0,2.95,1.9456912102680337,0.6,2.025,2.55,3.4000000000000004,6.2,0.247
15.385714285714288,2.1169384902326684,13.0,14.1,15.0,16.049999999999997,19.4,22.32857142857143,1.5628118736370513,20.5,21.4,22.5,22.55,25.4,1.757142857142857,2.4898842964129497,0.0,0.4,1.0,1.65,7.2,3.2,1.1135528725660044,2.2,2.55,2.7,3.5,5.4,0.0
14.0,1.9146234368364943,14.0,14.0,14.0,14.0,14.0,24.2,1.2065529702081519,24.2,24.2,24.2,24.2,24.2,0.0,1.9655321842186306,0.0,0.0,0.0,0.0,0.0,3.9,1.535678882903706,3.9,3.9,3.9,3.9,3.9,0.0
20.380000000000003,1.71230838344032,18.2,19.2,20.9,21.0,22.6,29.26,0.8502940667792526,28.0,29.1,29.2,29.7,30.3,1.08,1.4411800720243118,0.1,0.2,0.7,0.8,3.6,4.36,1.9578048932414076,2.3,3.7,4.0,4.2,7.6,0.007000000000000001
20.511111111111113,1.940002863686317,17.4,19.2,20.3,22.4,23.0,27.477777777777774,1.4454910738031022,25.7,26.2,27.5,28.8,29.5,3.4222222222222225,5.803614773952908,0.0,0.0,0.6,3.2,17.6,3.4666666666666663,1.101135777277262,1.7,3.0,3.1,4.4,4.9,0.181
18.225,2.117942826938872,15.5,17.125,17.5,18.775000000000002,22.6,23.733333333333334,2.6745716167890015,20.8,21.375,23.95,24.875000000000004,29.0,7.3999999999999995,13.538698742359387,0.0,0.2,0.7,5.775,39.0,2.4583333333333335,0.9596006113656521,1.1,1.8749999999999998,2.1500000000000004,3.025,4.7,1.939
10.10625,2.705418944760065,5.4,8.45,9.65,12.024999999999999,15.1,16.1,2.5437505118754604,11.6,14.924999999999999,15.850000000000001,18.55,19.8,4.19375,6.977245755549487,0.0,0.6249999999999999,1.45,3.0500000000000003,21.6,2.2875,0.7658328799418317,1.0,1.6749999999999998,2.1500000000000004,2.9,3.6,1.194
9.390909090909092,1.465233459524144,6.2,9.2,9.6,10.4,11.2,15.072727272727274,1.5900257287798265,12.2,14.25,15.0,16.15,17.4,8.509090909090908,11.969749750554898,0.5,2.4,6.0,8.0,42.8,2.909090909090909,0.8312094145936336,1.9,2.05,3.1,3.35,4.4,2.3419999999999996
9.940000000000001,2.832592266346927,0.8,9.325000000000001,10.2,11.175,13.3,14.580000000000002,2.8393105167498525,4.3,14.524999999999999,15.45,15.925,17.0,5.4399999999999995,8.239085283924997,0.1,0.35000000000000003,0.95,6.75,26.7,2.56,1.2906138890180578,0.3,1.6749999999999998,2.45,3.275,4.7,21.288999999999998
6.527777777777778,3.355207638977593,1.1,3.625,6.05,9.5,11.6,13.399999999999999,3.3072113719602996,7.9,11.299999999999999,14.3,15.0,19.8,3.072222222222222,5.003975543688244,0.1,0.5,0.85,2.4499999999999997,18.2,2.3277777777777775,1.223209642729062,0.8,1.5,2.1,2.5250000000000004,5.0,11.449999999999998
9.7,2.3892616911028033,6.8,7.725,9.75,11.425,13.5,16.2625,2.181701498503273,12.0,15.6,16.75,17.675,18.5,3.3875,3.8468679282167795,0.1,0.4,1.75,5.875,10.6,2.8875,1.2135396867958508,1.4,2.15,2.75,3.65,4.6,0.401
12.299999999999999,2.106339637063944,9.6,10.55,12.4,14.2,14.6,19.071428571428573,2.327168727384047,16.1,18.1,18.6,19.5,23.6,1.457142857142857,1.7510541043013137,0.0,0.35,0.6,2.1500000000000004,4.6,2.6571428571428575,0.7934253648099545,1.3,2.35,2.7,3.15,3.6,0.0
16.633333333333333,0.8962886439832505,15.6,16.35,17.1,17.15,17.2,21.900000000000002,0.40000000000000036,21.5,21.7,21.9,22.1,22.3,0.8666666666666667,1.3279056191361391,0.1,0.1,0.1,1.25,2.4,2.1333333333333333,1.73877351409933,0.8,1.15,1.5,2.8,4.1,0.0
22.03333333333333,1.3650396819628843,20.8,21.3,21.8,22.65,23.5,30.0,2.7730849247724088,26.8,29.15,31.5,31.6,31.7,0.19999999999999998,0.2645751311064591,0.0,0.05,0.1,0.3,0.5,5.0,1.9974984355438181,2.8,4.15,5.5,6.1,6.7,0.0
21.333333333333332,2.653927906581738,18.6,20.05,21.5,22.7,23.9,29.400000000000002,0.7549834435270749,28.6,29.05,29.5,29.8,30.1,0.46666666666666673,0.7234178138070235,0.0,0.05,0.1,0.7000000000000001,1.3,4.5,1.7776388834631178,3.1,3.5,3.9,5.2,6.5,0.006000000000000001
23.599999999999998,0.5196152422706624,23.0,23.45,23.9,23.9,23.9,31.400000000000002,2.443358344574123,28.6,30.55,32.5,32.8,33.1,0.39999999999999997,0.264575131106459,0.2,0.25,0.3,0.5,0.7,4.633333333333334,1.3576941236277535,3.2,4.0,4.8,5.35,5.9,0.08800000000000001
22.112499999999997,2.1363771068931494,19.8,20.7,20.9,24.225,25.0,29.0875,1.6872949610883943,26.3,28.0,29.25,29.825000000000003,31.8,6.7125,5.205886091723483,0.5,1.7500000000000002,7.25,10.575,13.6,3.325,0.7045768740375826,2.4,2.7499999999999996,3.4,3.65,4.4,0.752
17.96666666666667,3.1895663237081826,15.3,16.200000000000003,17.1,19.3,21.5,24.766666666666666,1.2503332889007368,23.5,24.15,24.8,25.4,26.0,2.5,4.243819034784589,0.0,0.05,0.1,3.75,7.4,3.5,1.0148891565092217,2.6,2.95,3.3,3.9499999999999997,4.6,0.0
13.273684210526316,2.967386074807096,8.0,10.85,13.5,15.2,18.4,19.7,3.0402850743529517,15.0,17.05,19.8,21.95,25.0,13.210526315789474,15.84276542697862,0.0,0.9500000000000001,6.9,20.35,61.3,2.473684210526316,0.9819719985050253,1.1,1.8,2.3,2.95,5.0,26.892
9.591666666666667,1.8588649192124715,7.0,8.25,9.35,11.15,12.3,15.258333333333333,2.5342950726289777,10.4,13.725,15.850000000000001,17.224999999999998,18.0,3.2583333333333333,4.0484471396356705,0.1,0.17500000000000002,1.7,4.825,12.9,2.9250000000000003,1.0905586558357059,1.2,2.275,2.8,3.8749999999999996,4.5,5.140999999999999
7.539999999999998,1.6417760418000291,5.1,6.25,8.0,8.7,10.6,13.786666666666665,1.7759772628317172,11.0,12.55,14.0,15.2,16.9,2.9533333333333336,4.3436105236257525,0.1,0.5,1.1,3.3,15.6,1.8,0.784674636849112,0.9,1.35,1.5,2.1500000000000004,4.0,0.3920000000000001
8.825,1.4149709739577194,7.0,7.8999999999999995,8.95,9.575000000000001,11.0,15.5,1.8562635280892332,13.2,14.425,15.1,16.200000000000003,19.3,4.55,5.142817460164363,0.2,0.5999999999999999,3.25,6.775,15.0,2.95,1.3835771443203715,1.1,1.9250000000000003,3.25,3.75,4.7,0.289
11.0625,1.2637105229103245,9.0,10.375,11.0,11.975000000000001,12.7,16.2125,1.1789068786682977,14.5,15.225000000000001,16.7,16.974999999999998,17.6,1.7,2.2161743098024966,0.1,0.1,0.9,2.075,6.4,2.25,0.9913915184512841,1.0,1.975,2.1,2.1500000000000004,4.5,0.061
12.959999999999999,2.2485550916088313,7.7,12.4,13.600000000000001,14.174999999999999,15.9,18.830000000000002,1.7876427681913034,16.2,17.8,18.2,20.475,21.2,5.12,10.965379863714507,0.1,0.45000000000000007,1.45,3.6,36.0,2.4699999999999998,0.8219894565422763,1.3,1.8000000000000003,2.55,2.9,4.0,0.11000000000000001
17.642857142857142,0.9812528434899659,16.5,17.15,17.5,17.8,19.6,21.814285714285713,0.7668736780560658,20.5,21.6,21.7,22.15,23.0,2.5285714285714285,2.3781745700671943,0.7,1.1,1.8,2.75,7.5,1.9857142857142858,0.8029706749078105,1.2,1.3,2.0,2.35,3.4,0.0
18.2,2.424871130596428,15.6,17.1,18.6,19.5,20.4,25.400000000000002,1.3114877048604008,24.2,24.7,25.2,26.0,26.8,5.333333333333333,7.95131016457875,0.3,0.75,1.2,7.85,14.5,3.3333333333333335,1.5011106998930268,1.8,2.6,3.4,4.1,4.8,0.272
19.2125,1.205271160954485,17.5,18.425,19.1,19.924999999999997,21.0,26.5625,1.3233480267866051,24.7,25.575000000000003,26.5,27.425,28.6,8.100000000000001,7.90912673525249,0.1,1.125,7.050000000000001,11.975,21.8,3.9,1.304935685333627,1.9,3.0500000000000003,3.6999999999999997,5.3,5.3,0.086
